Time,Value
1.29988689E-01,1.8550660E-01
1.29990689E-01,1.8703470E-01
1.29992689E-01,1.9936481E-01
1.29994689E-01,-1.8305310E-01
1.29996689E-01,-1.7620303E-01
1.29998689E-01,1.8308274E-01
1.30000689E-01,-1.8020769E-01
1.30002689E-01,-1.8247348E-01
1.30004689E-01,-1.6985355E-01
1.30006689E-01,1.7831404E-01
1.30008689E-01,1.8769336E-01
1.30010689E-01,-1.8632005E-01
1.30012689E-01,-3.838505E-02
1.30014689E-01,1.7762903E-01
1.30016689E-01,1.8289831E-01
1.30018689E-01,1.2259142E-01
1.30020689E-01,-1.7622938E-01
1.30022689E-01,-1.625408E-02
1.30024689E-01,1.7852481E-01
1.30026689E-01,-1.8610928E-01
1.30028689E-01,-1.7865325E-01
1.30030689E-01,-1.5012010E-01
1.30032689E-01,1.8937952E-01
1.30034689E-01,1.7267591E-01
1.30036689E-01,-1.6619140E-01
1.30038689E-01,1.9933846E-01
1.30040689E-01,1.9093396E-01
1.30042689E-01,1.9970731E-01
1.30044689E-01,-1.9862382E-01
1.30046689E-01,-1.7641381E-01
1.30048689E-01,2.0882316E-01
1.30050689E-01,-1.7475398E-01
1.30052689E-01,-1.7514918E-01
1.30054689E-01,-1.6850989E-01
1.30056689E-01,1.7617998E-01
1.30058689E-01,1.9833730E-01
1.30060689E-01,-1.7161876E-01
1.30062689E-01,1.739027E-02
1.30064689E-01,2.1538342E-01
1.30066689E-01,1.9728344E-01
1.30068689E-01,1.0322682E-01
1.30070689E-01,-1.7306781E-01
1.30072689E-01,2.516245E-02
1.30074689E-01,1.5486575E-01
1.30076689E-01,-1.9240607E-01
1.30078689E-01,-1.7451687E-01
1.30080689E-01,-1.7825805E-01
1.30082689E-01,2.0084021E-01
1.30084689E-01,1.4285179E-01
1.30086689E-01,-1.6869431E-01
1.30088689E-01,1.9491227E-01
1.30090689E-01,1.8803586E-01
1.30092689E-01,2.0281619E-01
1.30094689E-01,-1.8497638E-01
1.30096689E-01,-1.8879661E-01
1.30098689E-01,1.9391110E-01
1.30100689E-01,-1.9722746E-01
1.30102689E-01,-1.9506705E-01
1.30104689E-01,-1.9533052E-01
1.30106689E-01,1.9654574E-01
1.30108689E-01,1.9812653E-01
1.30110689E-01,-1.8705775E-01
1.30112689E-01,2.932518E-02
1.30114689E-01,1.9488592E-01
1.30116689E-01,2.1008779E-01
1.30118689E-01,9.205595E-02
1.30120689E-01,-1.8898104E-01
1.30122689E-01,4.510667E-02
1.30124689E-01,1.5083475E-01
1.30126689E-01,-1.8766372E-01
1.30128689E-01,-1.9071990E-01
1.30130689E-01,-1.6624410E-01
1.30132689E-01,1.9088127E-01
1.30134689E-01,1.5109821E-01
1.30136689E-01,-1.6756142E-01
1.30138689E-01,1.9918038E-01
1.30140689E-01,1.9662478E-01
1.30142689E-01,1.9862711E-01
1.30144689E-01,-1.8178847E-01
1.30146689E-01,-1.5507323E-01
1.30148689E-01,2.0273715E-01
1.30150689E-01,-1.8811160E-01
1.30152689E-01,-1.9027201E-01
1.30154689E-01,-1.6766680E-01
1.30156689E-01,1.9752056E-01
1.30158689E-01,1.9240936E-01
1.30160689E-01,-1.6690276E-01
1.30162689E-01,1.4930666E-01
1.30164689E-01,1.9225128E-01
1.30166689E-01,2.0110367E-01
1.30168689E-01,7.948872E-02
1.30170689E-01,-1.7032779E-01
1.30172689E-01,9.411097E-02
1.30174689E-01,1.4084947E-01
1.30176689E-01,-1.6511120E-01
1.30178689E-01,-1.9190549E-01
1.30180689E-01,-1.6189694E-01
1.30182689E-01,1.7473093E-01
1.30184689E-01,1.3934772E-01
1.30186689E-01,-1.7341032E-01
1.30188689E-01,1.8223965E-01
1.30190689E-01,1.9749421E-01
1.30192689E-01,1.8798317E-01
1.30194689E-01,-1.6569082E-01
1.30196689E-01,-1.7314685E-01
1.30198689E-01,2.0682084E-01
1.30200689E-01,-1.9519878E-01
1.30202689E-01,-1.7957537E-01
1.30204689E-01,-1.8292136E-01
1.30206689E-01,1.7317649E-01
1.30208689E-01,1.9372668E-01
1.30210689E-01,-1.7391090E-01
1.30212689E-01,1.6645816E-01
1.30214689E-01,1.9960193E-01
1.30216689E-01,1.9082858E-01
1.30218689E-01,7.998930E-02
1.30220689E-01,-1.7744132E-01
1.30222689E-01,1.4606605E-01
1.30224689E-01,1.4095485E-01
1.30226689E-01,-1.7151338E-01
1.30228689E-01,-1.8966604E-01
1.30230689E-01,-1.5660132E-01
1.30232689E-01,1.8353063E-01
1.30234689E-01,1.5286342E-01
1.30236689E-01,-1.7541264E-01
1.30238689E-01,1.8901068E-01
1.30240689E-01,1.9491227E-01
1.30242689E-01,1.9644036E-01
1.30244689E-01,-1.9338088E-01
1.30246689E-01,-1.7986518E-01
1.30248689E-01,2.0621487E-01
1.30250689E-01,-1.9148394E-01
1.30252689E-01,-1.7019606E-01
1.30254689E-01,-1.7701977E-01
1.30256689E-01,2.0168329E-01
1.30258689E-01,2.0105098E-01
1.30260689E-01,-1.8584581E-01
1.30262689E-01,1.4851627E-01
1.30264689E-01,1.9449073E-01
1.30266689E-01,1.7960501E-01
1.30268689E-01,1.1091996E-01
1.30270689E-01,-1.9027201E-01
1.30272689E-01,1.5568249E-01
1.30274689E-01,1.4195602E-01
1.30276689E-01,-1.8769006E-01
1.30278689E-01,-1.6558544E-01
1.30280689E-01,-1.6969548E-01
1.30282689E-01,1.7915712E-01
1.30284689E-01,1.4677741E-01
1.30286689E-01,-1.7696708E-01
1.30288689E-01,2.0242099E-01
1.30290689E-01,2.0379100E-01
1.30292689E-01,1.9491227E-01
1.30294689E-01,-1.8879661E-01
1.30296689E-01,-1.7130261E-01
1.30298689E-01,1.8906337E-01
1.30300689E-01,-1.8829603E-01
1.30302689E-01,-2.0481522E-01
1.30304689E-01,-1.9388146E-01
1.30306689E-01,1.9227763E-01
1.30308689E-01,1.9883788E-01
1.30310689E-01,-1.7723054E-01
1.30312689E-01,1.8893164E-01
1.30314689E-01,1.8173907E-01
1.30316689E-01,1.9006453E-01
1.30318689E-01,1.3197073E-01
1.30320689E-01,-1.9177375E-01
1.30322689E-01,1.7602190E-01
1.30324689E-01,1.5036052E-01
1.30326689E-01,-1.8028673E-01
1.30328689E-01,-1.9164202E-01
1.30330689E-01,-1.6097482E-01
1.30332689E-01,1.9161897E-01
1.30334689E-01,1.4930666E-01
1.30336689E-01,-1.5926230E-01
1.30338689E-01,1.8624430E-01
1.30340689E-01,1.8671854E-01
1.30342689E-01,1.7823500E-01
1.30344689E-01,-1.9087798E-01
1.30346689E-01,-1.7438513E-01
1.30348689E-01,1.8321447E-01
1.30350689E-01,-1.9506705E-01
1.30352689E-01,-1.6548005E-01
1.30354689E-01,-1.8271059E-01
1.30356689E-01,1.9456976E-01
1.30358689E-01,1.8750893E-01
1.30360689E-01,-1.6600698E-01
1.30362689E-01,1.7491535E-01
1.30364689E-01,1.9140820E-01
1.30366689E-01,1.8210792E-01
1.30368689E-01,1.1848138E-01
1.30370689E-01,-1.7375282E-01
1.30372689E-01,1.7328188E-01
1.30374689E-01,1.6387622E-01
1.30376689E-01,-1.9127317E-01
1.30378689E-01,-1.9533052E-01
1.30380689E-01,-1.5502053E-01
1.30382689E-01,1.7781346E-01
1.30384689E-01,1.5167784E-01
1.30386689E-01,-1.7441148E-01
1.30388689E-01,1.9359495E-01
1.30390689E-01,1.8869452E-01
1.30392689E-01,1.8194984E-01
1.30394689E-01,-1.9290665E-01
1.30396689E-01,-1.7944364E-01
1.30398689E-01,1.8787778E-01
1.30400689E-01,-2.0154827E-01
1.30402689E-01,-1.9430301E-01
1.30404689E-01,-1.7404263E-01
1.30406689E-01,2.0471313E-01
1.30408689E-01,1.8484795E-01
1.30410689E-01,-1.7746766E-01
1.30412689E-01,1.8071156E-01
1.30414689E-01,1.9230397E-01
1.30416689E-01,1.9749421E-01
1.30418689E-01,1.2016755E-01
1.30420689E-01,-1.7730958E-01
1.30422689E-01,1.8537487E-01
1.30424689E-01,1.3284016E-01
1.30426689E-01,-1.8286867E-01
1.30428689E-01,-2.0125846E-01
1.30430689E-01,-1.5264936E-01
1.30432689E-01,1.9098665E-01
1.30434689E-01,1.3861002E-01
1.30436689E-01,-1.6911585E-01
1.30438689E-01,1.9875884E-01
1.30440689E-01,1.8015829E-01
1.30442689E-01,1.7570575E-01
1.30444689E-01,-1.7762574E-01
1.30446689E-01,-1.7775747E-01
1.30448689E-01,1.8671854E-01
1.30450689E-01,-1.9472455E-01
1.30452689E-01,-2.0460445E-01
1.30454689E-01,-1.8676794E-01
1.30456689E-01,1.9738883E-01
1.30458689E-01,1.8895798E-01
1.30460689E-01,-1.6542736E-01
1.30462689E-01,1.8529583E-01
1.30464689E-01,1.8592815E-01
1.30466689E-01,1.8505872E-01
1.30468689E-01,1.0715243E-01
1.30470689E-01,-1.6766680E-01
1.30472689E-01,1.8587545E-01
1.30474689E-01,1.2533144E-01
1.30476689E-01,-1.7860056E-01
1.30478689E-01,-1.9601552E-01
1.30480689E-01,-1.6837816E-01
1.30482689E-01,2.0012885E-01
1.30484689E-01,1.3702924E-01
1.30486689E-01,-1.6766680E-01
1.30488689E-01,1.8669219E-01
1.30490689E-01,1.8129118E-01
1.30492689E-01,1.8445275E-01
1.30494689E-01,-1.9374973E-01
1.30496689E-01,-1.7549168E-01
1.30498689E-01,2.0139348E-01
1.30500689E-01,-1.8060288E-01
1.30502689E-01,-1.7264627E-01
1.30504689E-01,-1.8347464E-01
1.30506689E-01,1.9875884E-01
1.30508689E-01,1.8761432E-01
1.30510689E-01,-1.7483302E-01
1.30512689E-01,1.9388476E-01
1.30514689E-01,2.0273715E-01
1.30516689E-01,1.8811490E-01
1.30518689E-01,8.691840E-02
1.30520689E-01,-1.8821699E-01
1.30522689E-01,1.8864183E-01
1.30524689E-01,1.2414585E-01
1.30526689E-01,-1.7509649E-01
1.30528689E-01,-1.9417128E-01
1.30530689E-01,-1.5823479E-01
1.30532689E-01,1.8750893E-01
1.30534689E-01,9.798388E-02
1.30536689E-01,-1.4932971E-01
1.30538689E-01,1.9936481E-01
1.30540689E-01,1.9607151E-01
1.30542689E-01,1.7852481E-01
1.30544689E-01,-1.7248819E-01
1.30546689E-01,-1.5789229E-01
1.30548689E-01,1.8150195E-01
1.30550689E-01,-1.9024566E-01
1.30552689E-01,-1.8526619E-01
1.30554689E-01,-1.8331656E-01
1.30556689E-01,1.8266119E-01
1.30558689E-01,1.9612420E-01
1.30560689E-01,-1.7275166E-01
1.30562689E-01,1.9609786E-01
1.30564689E-01,2.0031328E-01
1.30566689E-01,1.7162206E-01
1.30568689E-01,6.478743E-02
1.30570689E-01,-1.7517553E-01
1.30572689E-01,1.7799788E-01
1.30574689E-01,1.1360730E-01
1.30576689E-01,-1.7675631E-01
1.30578689E-01,-1.7744132E-01
1.30580689E-01,-1.5834018E-01
1.30582689E-01,1.9001184E-01
1.30584689E-01,1.1389711E-01
1.30586689E-01,-1.6569082E-01
1.30588689E-01,1.8822028E-01
1.30590689E-01,2.0895490E-01
1.30592689E-01,1.8052714E-01
1.30594689E-01,-1.7277800E-01
1.30596689E-01,-1.6437350E-01
1.30598689E-01,2.0255272E-01
1.30600689E-01,-1.8621466E-01
1.30602689E-01,-1.8937623E-01
1.30604689E-01,-1.7854786E-01
1.30606689E-01,1.9153993E-01
1.30608689E-01,2.1158953E-01
1.30610689E-01,-1.7006432E-01
1.30612689E-01,2.0076117E-01
1.30614689E-01,2.0463409E-01
1.30616689E-01,1.8766701E-01
1.30618689E-01,5.517100E-02
1.30620689E-01,-1.6829912E-01
1.30622689E-01,1.8908971E-01
1.30624689E-01,1.1650540E-01
1.30626689E-01,-1.6592794E-01
1.30628689E-01,-1.8819064E-01
1.30630689E-01,-1.5744440E-01
1.30632689E-01,1.9074954E-01
1.30634689E-01,1.3281382E-01
1.30636689E-01,-1.6982721E-01
1.30638689E-01,1.8474256E-01
1.30640689E-01,1.7552132E-01
1.30642689E-01,1.8353063E-01
1.30644689E-01,-1.7607130E-01
1.30646689E-01,-1.6540101E-01
1.30648689E-01,2.0192041E-01
1.30650689E-01,-1.9351262E-01
1.30652689E-01,-1.7061760E-01
1.30654689E-01,-1.7293608E-01
1.30656689E-01,1.8097503E-01
1.30658689E-01,1.8748258E-01
1.30660689E-01,-1.7514918E-01
1.30662689E-01,2.1224819E-01
1.30664689E-01,1.9625593E-01
1.30666689E-01,1.6564142E-01
1.30668689E-01,7.013575E-02
1.30670689E-01,-1.7430609E-01
1.30672689E-01,1.9074954E-01
1.30674689E-01,1.5107187E-01
1.30676689E-01,-1.8534523E-01
1.30678689E-01,-1.8344829E-01
1.30680689E-01,-1.5657497E-01
1.30682689E-01,2.0213118E-01
1.30684689E-01,1.4814742E-01
1.30686689E-01,-1.6102751E-01
1.30688689E-01,1.8403121E-01
1.30690689E-01,1.9146089E-01
1.30692689E-01,1.7760269E-01
1.30694689E-01,-1.6945836E-01
1.30696689E-01,-1.5391399E-01
1.30698689E-01,1.9069684E-01
1.30700689E-01,-1.9148394E-01
1.30702689E-01,-1.8463388E-01
1.30704689E-01,-1.7791555E-01
1.30706689E-01,2.0123540E-01
1.30708689E-01,1.9699363E-01
1.30710689E-01,-1.8352733E-01
1.30712689E-01,2.0292157E-01
1.30714689E-01,1.9625593E-01
1.30716689E-01,1.7504709E-01
1.30718689E-01,6.046662E-02
1.30720689E-01,-1.8500273E-01
1.30722689E-01,1.8337255E-01
1.30724689E-01,1.3713463E-01
1.30726689E-01,-1.8911277E-01
1.30728689E-01,-1.7459590E-01
1.30730689E-01,-1.5876172E-01
1.30732689E-01,1.9206686E-01
1.30734689E-01,1.5072937E-01
1.30736689E-01,-1.8007595E-01
1.30738689E-01,1.8487429E-01
1.30740689E-01,1.9338418E-01
1.30742689E-01,1.8005290E-01
1.30744689E-01,-1.8995585E-01
1.30746689E-01,-1.6519024E-01
1.30748689E-01,2.1122069E-01
1.30750689E-01,-1.9406589E-01
1.30752689E-01,-1.8489734E-01
1.30754689E-01,-1.9172106E-01
1.30756689E-01,1.8468987E-01
1.30758689E-01,1.8858913E-01
1.30760689E-01,-1.6811469E-01
1.30762689E-01,2.0173598E-01
1.30764689E-01,1.9375303E-01
1.30766689E-01,1.9454342E-01
1.30768689E-01,5.127173E-02
1.30770689E-01,-1.7928556E-01
1.30772689E-01,1.7417766E-01
1.30774689E-01,1.1705867E-01
1.30776689E-01,-1.8711044E-01
1.30778689E-01,-1.7077568E-01
1.30780689E-01,-1.5791864E-01
1.30782689E-01,2.0307965E-01
1.30784689E-01,1.0338490E-01
1.30786689E-01,-1.6213406E-01
1.30788689E-01,2.0284253E-01
1.30790689E-01,1.8534853E-01
1.30792689E-01,1.6166312E-01
1.30794689E-01,-1.8558235E-01
1.30796689E-01,-1.6995894E-01
1.30798689E-01,1.9999712E-01
1.30800689E-01,-1.7904845E-01
1.30802689E-01,-1.8102442E-01
1.30804689E-01,-1.8863853E-01
1.30806689E-01,1.7749730E-01
1.30808689E-01,1.8930049E-01
1.30810689E-01,-1.7607130E-01
1.30812689E-01,1.8719277E-01
1.30814689E-01,1.9188243E-01
1.30816689E-01,1.8432102E-01
1.30818689E-01,-5.558924E-02
1.30820689E-01,-1.7517553E-01
1.30822689E-01,1.9628228E-01
1.30824689E-01,1.0738955E-01
1.30826689E-01,-1.8247348E-01
1.30828689E-01,-1.8985047E-01
1.30830689E-01,-1.5072607E-01
1.30832689E-01,1.8505872E-01
1.30834689E-01,9.292538E-02
1.30836689E-01,-1.6819373E-01
1.30838689E-01,1.8669219E-01
1.30840689E-01,1.9198782E-01
1.30842689E-01,1.7668056E-01
1.30844689E-01,-1.7040683E-01
1.30846689E-01,-1.7309416E-01
1.30848689E-01,1.9314706E-01
1.30850689E-01,-1.9517244E-01
1.30852689E-01,-1.8410695E-01
1.30854689E-01,-1.9799150E-01
1.30856689E-01,1.8542757E-01
1.30858689E-01,1.9991808E-01
1.30860689E-01,-1.7725689E-01
1.30862689E-01,2.0076117E-01
1.30864689E-01,1.8566468E-01
1.30866689E-01,1.8345159E-01
1.30868689E-01,-5.400846E-02
1.30870689E-01,-1.9180010E-01
1.30872689E-01,1.8208157E-01
1.30874689E-01,9.729888E-02
1.30876689E-01,-1.9301203E-01
1.30878689E-01,-1.7578149E-01
1.30880689E-01,-1.4076714E-01
1.30882689E-01,1.9372668E-01
1.30884689E-01,7.717023E-02
1.30886689E-01,-1.6582256E-01
1.30888689E-01,1.8906337E-01
1.30890689E-01,2.0803277E-01
1.30892689E-01,1.8724547E-01
1.30894689E-01,-1.7032779E-01
1.30896689E-01,-1.7085472E-01
1.30898689E-01,1.9667748E-01
1.30900689E-01,-1.6640218E-01
1.30902689E-01,-1.8568774E-01
1.30904689E-01,-1.7615034E-01
1.30906689E-01,1.9080223E-01
1.30908689E-01,1.8081695E-01
1.30910689E-01,-1.7151338E-01
1.30912689E-01,1.9675651E-01
1.30914689E-01,2.1037760E-01
1.30916689E-01,1.8181811E-01
1.30918689E-01,-7.930100E-02
1.30920689E-01,-1.7543899E-01
1.30922689E-01,1.8703470E-01
1.30924689E-01,7.756543E-02
1.30926689E-01,-1.8497638E-01
1.30928689E-01,-1.6434716E-01
1.30930689E-01,-1.5723363E-01
1.30932689E-01,1.9865346E-01
1.30934689E-01,9.661387E-02
1.30936689E-01,-1.6121194E-01
1.30938689E-01,1.9375303E-01
1.30940689E-01,1.7480997E-01
1.30942689E-01,1.7765538E-01
1.30944689E-01,-1.9564667E-01
1.30946689E-01,-1.5367687E-01
1.30948689E-01,2.0176233E-01
1.30950689E-01,-1.7620303E-01
1.30952689E-01,-1.7886402E-01
1.30954689E-01,-1.8682063E-01
1.30956689E-01,2.0937644E-01
1.30958689E-01,1.9936481E-01
1.30960689E-01,-1.7048587E-01
1.30962689E-01,1.7765538E-01
1.30964689E-01,1.8711373E-01
1.30966689E-01,1.8429467E-01
1.30968689E-01,-1.4031925E-01
1.30970689E-01,-1.7380551E-01
1.30972689E-01,1.9844268E-01
1.30974689E-01,9.766773E-02
1.30976689E-01,-2.0231231E-01
1.30978689E-01,-1.8929719E-01
1.30980689E-01,-1.3881750E-01
1.30982689E-01,1.7233341E-01
1.30984689E-01,1.1318575E-01
1.30986689E-01,-1.4743277E-01
1.30988689E-01,1.9622959E-01
1.30990689E-01,2.0289522E-01
1.30992689E-01,1.6732759E-01
1.30994689E-01,-1.8863853E-01
1.30996689E-01,-1.6940567E-01
1.30998689E-01,1.7741826E-01
1.31000689E-01,-1.8608293E-01
1.31002689E-01,-1.8178847E-01
1.31004689E-01,-1.9477724E-01
1.31006689E-01,1.8582276E-01
1.31008689E-01,1.8455813E-01
1.31010689E-01,-1.5654862E-01
1.31012689E-01,1.8787778E-01
1.31014689E-01,1.8384678E-01
1.31016689E-01,1.7776077E-01
1.31018689E-01,-1.7691439E-01
1.31020689E-01,-1.8784814E-01
1.31022689E-01,1.9206686E-01
1.31024689E-01,1.0644108E-01
1.31026689E-01,-1.7854786E-01
1.31028689E-01,-1.8439676E-01
1.31030689E-01,-1.5668036E-01
1.31032689E-01,1.9122377E-01
1.31034689E-01,1.0106641E-01
1.31036689E-01,-1.5170089E-01
1.31038689E-01,2.0924471E-01
1.31040689E-01,1.9385841E-01
1.31042689E-01,1.7702307E-01
1.31044689E-01,-1.7946999E-01
1.31046689E-01,-1.8845411E-01
1.31048689E-01,1.8102772E-01
1.31050689E-01,-1.6208137E-01
1.31052689E-01,-1.9043009E-01
1.31054689E-01,-1.8281598E-01
1.31056689E-01,1.9351591E-01
1.31058689E-01,1.7423035E-01
1.31060689E-01,-1.8616197E-01
1.31062689E-01,1.9383207E-01
1.31064689E-01,1.8879990E-01
1.31066689E-01,2.0041866E-01
1.31068689E-01,-1.7045952E-01
1.31070689E-01,-1.8774276E-01
1.31072689E-01,1.8176542E-01
1.31074689E-01,1.2330277E-01
1.31076689E-01,-1.7615034E-01
1.31078689E-01,-1.7728324E-01
1.31080689E-01,-1.3036031E-01
1.31082689E-01,1.7420400E-01
1.31084689E-01,1.1898196E-01
1.31086689E-01,-1.6829912E-01
1.31088689E-01,1.9659844E-01
1.31090689E-01,1.9949654E-01
1.31092689E-01,1.7257053E-01
1.31094689E-01,-1.8444946E-01
1.31096689E-01,-1.8339560E-01
1.31098689E-01,1.8071156E-01
1.31100689E-01,-1.8344829E-01
1.31102689E-01,-1.9454012E-01
1.31104689E-01,-1.8576678E-01
1.31106689E-01,1.9725710E-01
1.31108689E-01,2.0350119E-01
1.31110689E-01,-1.8892834E-01
1.31112689E-01,1.8980107E-01
1.31114689E-01,1.8674489E-01
1.31116689E-01,1.8100137E-01
1.31118689E-01,-1.7167145E-01
1.31120689E-01,-1.7499110E-01
1.31122689E-01,1.9246205E-01
1.31124689E-01,1.1047208E-01
1.31126689E-01,-1.7675631E-01
1.31128689E-01,-1.7646650E-01
1.31130689E-01,-1.4311196E-01
1.31132689E-01,1.8634969E-01
1.31134689E-01,1.1337018E-01
1.31136689E-01,-1.5480976E-01
1.31138689E-01,2.0184137E-01
1.31140689E-01,1.8708739E-01
1.31142689E-01,1.7077897E-01
1.31144689E-01,-1.8932354E-01
1.31146689E-01,-1.6927393E-01
1.31148689E-01,1.7633806E-01
1.31150689E-01,-1.9069355E-01
1.31152689E-01,-1.7514918E-01
1.31154689E-01,-1.9567302E-01
1.31156689E-01,1.8463717E-01
1.31158689E-01,1.7668056E-01
1.31160689E-01,-1.7770478E-01
1.31162689E-01,1.9902230E-01
1.31164689E-01,1.9201416E-01
1.31166689E-01,1.9014357E-01
1.31168689E-01,-1.6616506E-01
1.31170689E-01,-1.4846028E-01
1.31172689E-01,1.8105406E-01
1.31174689E-01,1.0146161E-01
1.31176689E-01,-1.9327550E-01
1.31178689E-01,-1.6742969E-01
1.31180689E-01,-1.1618595E-01
1.31182689E-01,1.8674489E-01
1.31184689E-01,1.0659916E-01
1.31186689E-01,-1.5997366E-01
1.31188689E-01,2.0205214E-01
1.31190689E-01,1.9433265E-01
1.31192689E-01,1.8118580E-01
1.31194689E-01,-1.7217204E-01
1.31196689E-01,-1.6036885E-01
1.31198689E-01,1.8935318E-01
1.31200689E-01,-1.8621466E-01
1.31202689E-01,-1.9309107E-01
1.31204689E-01,-1.7551803E-01
1.31206689E-01,1.9024896E-01
1.31208689E-01,1.8814124E-01
1.31210689E-01,-1.7854786E-01
1.31212689E-01,1.8708739E-01
1.31214689E-01,1.8995915E-01
1.31216689E-01,1.7986848E-01
1.31218689E-01,-1.7067029E-01
1.31220689E-01,-1.9685861E-01
1.31222689E-01,1.8851009E-01
1.31224689E-01,9.429539E-02
1.31226689E-01,-1.7351570E-01
1.31228689E-01,-1.7164511E-01
1.31230689E-01,-1.2659278E-01
1.31232689E-01,1.8779874E-01
1.31234689E-01,9.582348E-02
1.31236689E-01,-1.4782797E-01
1.31238689E-01,2.0033962E-01
1.31240689E-01,1.9604516E-01
1.31242689E-01,1.6769644E-01
1.31244689E-01,-1.7704612E-01
1.31246689E-01,-1.5238589E-01
1.31248689E-01,1.8334620E-01
1.31250689E-01,-1.7364743E-01
1.31252689E-01,-1.9591014E-01
1.31254689E-01,-1.7802094E-01
1.31256689E-01,2.0974529E-01
1.31258689E-01,1.7412496E-01
1.31260689E-01,-1.8184116E-01
1.31262689E-01,1.7913078E-01
1.31264689E-01,1.8927414E-01
1.31266689E-01,2.0168329E-01
1.31268689E-01,-1.8392253E-01
1.31270689E-01,-1.5952577E-01
1.31272689E-01,1.9211955E-01
1.31274689E-01,7.500983E-02
1.31276689E-01,-1.7965441E-01
1.31278689E-01,-1.7159242E-01
1.31280689E-01,-7.993331E-02
1.31282689E-01,1.8047444E-01
1.31284689E-01,7.993661E-02
1.31286689E-01,-1.4361255E-01
1.31288689E-01,1.9528112E-01
1.31290689E-01,1.8131753E-01
1.31292689E-01,1.8205523E-01
1.31294689E-01,-1.9029836E-01
1.31296689E-01,-1.5704921E-01
1.31298689E-01,1.6846049E-01
1.31300689E-01,-1.7230377E-01
1.31302689E-01,-1.8676794E-01
1.31304689E-01,-1.9343358E-01
1.31306689E-01,1.9362129E-01
1.31308689E-01,1.6782817E-01
1.31310689E-01,-1.7051221E-01
1.31312689E-01,2.0052405E-01
1.31314689E-01,1.9723075E-01
1.31316689E-01,1.8869452E-01
1.31318689E-01,-1.7488571E-01
1.31320689E-01,-1.6872066E-01
1.31322689E-01,1.7436208E-01
1.31324689E-01,6.884477E-02
1.31326689E-01,-1.7161876E-01
1.31328689E-01,-1.8574043E-01
1.31330689E-01,-9.342267E-02
1.31332689E-01,1.8121214E-01
1.31334689E-01,7.216442E-02
1.31336689E-01,-1.6561178E-01
1.31338689E-01,1.8524314E-01
1.31340689E-01,1.8345159E-01
1.31342689E-01,1.8079060E-01
1.31344689E-01,-1.7412167E-01
1.31346689E-01,-1.5423014E-01
1.31348689E-01,1.7562671E-01
1.31350689E-01,-1.8695236E-01
1.31352689E-01,-1.9403954E-01
1.31354689E-01,-1.9248511E-01
1.31356689E-01,1.8740355E-01
1.31358689E-01,1.7359803E-01
1.31360689E-01,-1.7543899E-01
1.31362689E-01,1.7473093E-01
1.31364689E-01,2.1182665E-01
1.31366689E-01,1.8785143E-01
1.31368689E-01,-1.8442311E-01
1.31370689E-01,-1.9403954E-01
1.31372689E-01,1.8603353E-01
1.31374689E-01,7.506252E-02
1.31376689E-01,-1.8724217E-01
1.31378689E-01,-1.9562033E-01
1.31380689E-01,-9.105149E-02
1.31382689E-01,1.8969568E-01
1.31384689E-01,8.157008E-02
1.31386689E-01,-1.4471909E-01
1.31388689E-01,2.0982433E-01
1.31390689E-01,1.9143454E-01
1.31392689E-01,1.8108041E-01
1.31394689E-01,-1.9208991E-01
1.31396689E-01,-1.6129098E-01
1.31398689E-01,1.8405755E-01
1.31400689E-01,-1.9356531E-01
1.31402689E-01,-1.9504071E-01
1.31404689E-01,-1.9248511E-01
1.31406689E-01,1.9559727E-01
1.31408689E-01,1.7720749E-01
1.31410689E-01,-1.9427666E-01
1.31412689E-01,2.0041866E-01
1.31414689E-01,2.0041866E-01
1.31416689E-01,1.8021098E-01
1.31418689E-01,-1.9390781E-01
1.31420689E-01,-1.9543590E-01
1.31422689E-01,1.6735394E-01
1.31424689E-01,6.750111E-02
1.31426689E-01,-1.9261684E-01
1.31428689E-01,-1.7915383E-01
1.31430689E-01,-1.2806817E-01
1.31432689E-01,1.8687662E-01
1.31434689E-01,8.510050E-02
1.31436689E-01,-1.6685006E-01
1.31438689E-01,1.7749730E-01
1.31440689E-01,1.8856279E-01
1.31442689E-01,1.7320284E-01
1.31444689E-01,-1.6603333E-01
1.31446689E-01,-1.5183262E-01
1.31448689E-01,1.6990954E-01
1.31450689E-01,-1.8624101E-01
1.31452689E-01,-1.7225108E-01
1.31454689E-01,-1.9962498E-01
1.31456689E-01,1.8882625E-01
1.31458689E-01,1.6711682E-01
1.31460689E-01,-2.0083691E-01
1.31462689E-01,2.0215753E-01
1.31464689E-01,1.9006453E-01
1.31466689E-01,1.9564997E-01
1.31468689E-01,-1.9525148E-01
1.31470689E-01,-1.7238281E-01
1.31472689E-01,1.8389947E-01
1.31474689E-01,5.364290E-02
1.31476689E-01,-1.9143125E-01
1.31478689E-01,-1.9282761E-01
1.31480689E-01,-1.3665710E-01
1.31482689E-01,1.8223965E-01
1.31484689E-01,6.183663E-02
1.31486689E-01,-1.6181790E-01
1.31488689E-01,1.8526949E-01
1.31490689E-01,1.9032799E-01
1.31492689E-01,1.7264956E-01
1.31494689E-01,-1.8518715E-01
1.31496689E-01,-1.6932663E-01
1.31498689E-01,1.8940587E-01
1.31500689E-01,-1.6516390E-01
1.31502689E-01,-1.6266099E-01
1.31504689E-01,-1.7854786E-01
1.31506689E-01,2.1021952E-01
